question_id,split_name,image_count,answer_source
3102,multi_train,3,Non-Span
3103,multi_train,3,Cross-Image Synthesis
3104,multi_train,3,Non-Span
3105,multi_train,3,Cross-Image Synthesis
870,multi_train,2,Multi-Image Spans
4861,multi_train,3,Non-Span
4865,multi_train,3,Multi-Image Spans
4866,multi_train,3,Multi-Image Spans
4853,multi_train,3,Non-Span
4855,multi_train,3,Multi-Image Spans
4857,multi_train,3,Cross-Image Synthesis
2883,multi_train,3,Non-Span
2884,multi_train,3,Multi-Image Spans
2330,multi_train,2,Non-Span
2332,multi_train,2,Multi-Image Spans
5439,multi_train,2,Cross-Image Synthesis
5440,multi_train,2,Multi-Image Spans
5441,multi_train,2,Multi-Image Spans
5764,multi_train,2,Multi-Image Spans
5765,multi_train,2,Non-Span
5766,multi_train,2,Non-Span
5767,multi_train,2,Multi-Image Spans
5768,multi_train,2,Cross-Image Synthesis
2924,multi_train,3,Multi-Image Spans
2926,multi_train,3,Cross-Image Synthesis
2927,multi_train,3,Non-Span
2928,multi_train,3,Non-Span
2929,multi_train,3,Cross-Image Synthesis
2930,multi_train,3,Multi-Image Spans
2400,multi_train,2,Multi-Image Spans
2626,multi_train,3,Non-Span
2627,multi_train,3,Cross-Image Synthesis
2628,multi_train,3,Multi-Image Spans
2629,multi_train,3,Non-Span
2630,multi_train,3,Cross-Image Synthesis
2631,multi_train,3,Multi-Image Spans
5065,multi_train,3,Non-Span
5066,multi_train,3,Cross-Image Synthesis
5067,multi_train,3,Non-Span
5068,multi_train,3,Multi-Image Spans
5361,multi_train,2,Multi-Image Spans
5362,multi_train,2,Cross-Image Synthesis
1653,multi_train,2,Multi-Image Spans
1654,multi_train,2,Multi-Image Spans
4985,multi_train,2,Multi-Image Spans
4987,multi_train,2,Multi-Image Spans
4982,multi_train,3,Multi-Image Spans
6464,multi_train,3,Non-Span
6465,multi_train,3,Multi-Image Spans
6466,multi_train,3,Multi-Image Spans
6467,multi_train,3,Multi-Image Spans
4738,multi_train,2,Multi-Image Spans
4739,multi_train,2,Non-Span
4740,multi_train,2,Non-Span
4741,multi_train,2,Multi-Image Spans
5607,multi_train,4,Multi-Image Spans
5608,multi_train,4,Non-Span
5609,multi_train,4,Cross-Image Synthesis
4923,multi_train,3,Non-Span
4915,multi_train,3,Multi-Image Spans
4916,multi_train,3,Non-Span
4917,multi_train,3,Multi-Image Spans
4918,multi_train,3,Multi-Image Spans
4919,multi_train,3,Multi-Image Spans
4920,multi_train,3,Cross-Image Synthesis
4921,multi_train,3,Multi-Image Spans
3673,multi_train,2,Multi-Image Spans
3674,multi_train,2,Multi-Image Spans
7427,multi_train,2,Multi-Image Spans
7428,multi_train,2,Non-Span
6279,multi_train,4,Cross-Image Synthesis
6281,multi_train,4,Cross-Image Synthesis
6282,multi_train,4,Multi-Image Spans
1433,multi_train,2,Multi-Image Spans
1434,multi_train,2,Multi-Image Spans
1436,multi_train,2,Non-Span
5182,multi_train,3,Cross-Image Synthesis
5185,multi_train,3,Multi-Image Spans
1320,multi_train,2,Non-Span
1322,multi_train,2,Multi-Image Spans
1323,multi_train,2,Multi-Image Spans
2439,multi_train,3,Multi-Image Spans
2432,multi_train,3,Cross-Image Synthesis
2433,multi_train,3,Multi-Image Spans
2434,multi_train,3,Multi-Image Spans
2435,multi_train,3,Multi-Image Spans
6227,multi_train,4,Non-Span
8700,multi_train,3,Cross-Image Synthesis
8701,multi_train,3,Multi-Image Spans
8702,multi_train,3,Multi-Image Spans
8703,multi_train,3,Cross-Image Synthesis
8689,multi_train,3,Non-Span
8692,multi_train,3,Multi-Image Spans
8696,multi_train,3,Multi-Image Spans
8698,multi_train,3,Cross-Image Synthesis
5251,multi_train,2,Multi-Image Spans
5252,multi_train,2,Cross-Image Synthesis
5719,multi_train,4,Multi-Image Spans
5720,multi_train,4,Multi-Image Spans
1798,multi_train,3,Non-Span
1799,multi_train,3,Cross-Image Synthesis
1800,multi_train,3,Non-Span
1802,multi_train,3,Non-Span
1803,multi_train,3,Non-Span
2164,multi_train,2,Non-Span
4724,multi_train,2,Multi-Image Spans
4725,multi_train,2,Non-Span
4726,multi_train,2,Cross-Image Synthesis
4727,multi_train,2,Multi-Image Spans
4728,multi_train,2,Multi-Image Spans
1174,multi_train,2,Multi-Image Spans
1175,multi_train,2,Non-Span
371,multi_train,2,Multi-Image Spans
370,multi_train,2,Multi-Image Spans
372,multi_train,2,Non-Span
373,multi_train,2,Multi-Image Spans
374,multi_train,2,Non-Span
369,multi_train,2,Multi-Image Spans
1558,multi_train,4,Multi-Image Spans
2377,multi_train,4,Non-Span
2378,multi_train,4,Multi-Image Spans
2379,multi_train,4,Cross-Image Synthesis
2380,multi_train,4,Multi-Image Spans
6692,multi_train,2,Multi-Image Spans
5521,multi_train,3,Non-Span
5522,multi_train,3,Multi-Image Spans
5523,multi_train,3,Cross-Image Synthesis
4395,multi_train,3,Multi-Image Spans
4396,multi_train,3,Cross-Image Synthesis
4397,multi_train,3,Non-Span
4398,multi_train,3,Multi-Image Spans
4399,multi_train,3,Non-Span
1958,multi_train,2,Multi-Image Spans
4621,multi_train,3,Non-Span
4622,multi_train,3,Cross-Image Synthesis
4623,multi_train,3,Multi-Image Spans
5173,multi_train,3,Multi-Image Spans
5174,multi_train,3,Non-Span
829,multi_train,2,Multi-Image Spans
830,multi_train,2,Multi-Image Spans
831,multi_train,2,Non-Span
832,multi_train,2,Multi-Image Spans
8457,multi_train,3,Non-Span
8458,multi_train,3,Cross-Image Synthesis
8459,multi_train,3,Multi-Image Spans
8460,multi_train,3,Non-Span
8461,multi_train,3,Multi-Image Spans
8462,multi_train,3,Non-Span
8463,multi_train,3,Cross-Image Synthesis
8464,multi_train,3,Multi-Image Spans
8465,multi_train,3,Cross-Image Synthesis
8466,multi_train,3,Multi-Image Spans
8455,multi_train,3,Cross-Image Synthesis
8456,multi_train,3,Multi-Image Spans
8771,multi_train,3,Multi-Image Spans
8775,multi_train,3,Multi-Image Spans
8776,multi_train,3,Non-Span
8770,multi_train,3,Non-Span
375,multi_train,2,Cross-Image Synthesis
376,multi_train,2,Multi-Image Spans
377,multi_train,2,Multi-Image Spans
378,multi_train,2,Multi-Image Spans
379,multi_train,2,Non-Span
6831,multi_train,2,Multi-Image Spans
6833,multi_train,2,Multi-Image Spans
6835,multi_train,2,Multi-Image Spans
1554,multi_train,2,Non-Span
1555,multi_train,2,Multi-Image Spans
1556,multi_train,2,Non-Span
1557,multi_train,2,Multi-Image Spans
8144,multi_train,4,Cross-Image Synthesis
8145,multi_train,4,Multi-Image Spans
7927,multi_train,2,Multi-Image Spans
3567,multi_train,3,Multi-Image Spans
3569,multi_train,3,Non-Span
3570,multi_train,3,Multi-Image Spans
3571,multi_train,3,Cross-Image Synthesis
3559,multi_train,3,Multi-Image Spans
3560,multi_train,3,Multi-Image Spans
3561,multi_train,3,Non-Span
7386,multi_train,2,Multi-Image Spans
7388,multi_train,2,Non-Span
7575,multi_train,2,Cross-Image Synthesis
7576,multi_train,2,Non-Span
7577,multi_train,2,Multi-Image Spans
3889,multi_train,2,Multi-Image Spans
3890,multi_train,2,Multi-Image Spans
3893,multi_train,3,Multi-Image Spans
3894,multi_train,3,Cross-Image Synthesis
3895,multi_train,3,Multi-Image Spans
3896,multi_train,3,Multi-Image Spans
3897,multi_train,3,Non-Span
3891,multi_train,2,Non-Span
3892,multi_train,2,Multi-Image Spans
5699,multi_train,3,Multi-Image Spans
5700,multi_train,3,Multi-Image Spans
5701,multi_train,3,Non-Span
3074,multi_train,3,Multi-Image Spans
3075,multi_train,3,Multi-Image Spans
3069,multi_train,2,Multi-Image Spans
3070,multi_train,2,Non-Span
3072,multi_train,2,Multi-Image Spans
3073,multi_train,2,Multi-Image Spans
937,multi_train,3,Non-Span
938,multi_train,3,Multi-Image Spans
1741,multi_train,2,Non-Span
1742,multi_train,2,Multi-Image Spans
5344,multi_train,3,Multi-Image Spans
5346,multi_train,3,Multi-Image Spans
5656,multi_train,3,Multi-Image Spans
5657,multi_train,3,Non-Span
5658,multi_train,3,Multi-Image Spans
5659,multi_train,3,Non-Span
7550,multi_train,3,Non-Span
7551,multi_train,3,Multi-Image Spans
4904,multi_train,3,Multi-Image Spans
4906,multi_train,3,Multi-Image Spans
4908,multi_train,3,Cross-Image Synthesis
4909,multi_train,3,Cross-Image Synthesis
4910,multi_train,3,Non-Span
4911,multi_train,3,Multi-Image Spans
4912,multi_train,3,Multi-Image Spans
4913,multi_train,3,Non-Span
4914,multi_train,3,Cross-Image Synthesis
6944,multi_train,2,Multi-Image Spans
6945,multi_train,2,Multi-Image Spans
5253,multi_train,2,Non-Span
5254,multi_train,2,Multi-Image Spans
5255,multi_train,2,Multi-Image Spans
5256,multi_train,2,Cross-Image Synthesis
5257,multi_train,2,Non-Span
3718,multi_train,2,Multi-Image Spans
6434,multi_train,2,Non-Span
6436,multi_train,2,Multi-Image Spans
6880,multi_train,4,Non-Span
6881,multi_train,4,Multi-Image Spans
6856,multi_train,2,Non-Span
6857,multi_train,2,Cross-Image Synthesis
6858,multi_train,2,Multi-Image Spans
3116,multi_train,3,Non-Span
3117,multi_train,3,Cross-Image Synthesis
3118,multi_train,3,Multi-Image Spans
3119,multi_train,3,Cross-Image Synthesis
3113,multi_train,3,Multi-Image Spans
3114,multi_train,3,Multi-Image Spans
3115,multi_train,3,Cross-Image Synthesis
3416,multi_train,3,Multi-Image Spans
3417,multi_train,3,Non-Span
3418,multi_train,3,Multi-Image Spans
3419,multi_train,3,Non-Span
3420,multi_train,3,Cross-Image Synthesis
3421,multi_train,3,Cross-Image Synthesis
3422,multi_train,3,Cross-Image Synthesis
3423,multi_train,3,Multi-Image Spans
3424,multi_train,3,Non-Span
3413,multi_train,3,Multi-Image Spans
3414,multi_train,3,Non-Span
3415,multi_train,3,Non-Span
34,multi_train,4,Multi-Image Spans
32,multi_train,4,Multi-Image Spans
35,multi_train,4,Cross-Image Synthesis
33,multi_train,4,Non-Span
6147,multi_train,3,Multi-Image Spans
4565,multi_train,2,Multi-Image Spans
4566,multi_train,2,Cross-Image Synthesis
4567,multi_train,2,Non-Span
3379,multi_train,3,Multi-Image Spans
3380,multi_train,3,Multi-Image Spans
3382,multi_train,3,Non-Span
3383,multi_train,3,Multi-Image Spans
3384,multi_train,3,Cross-Image Synthesis
3385,multi_train,3,Non-Span
3387,multi_train,3,Multi-Image Spans
3390,multi_train,3,Multi-Image Spans
6339,multi_train,2,Cross-Image Synthesis
6340,multi_train,2,Multi-Image Spans
6342,multi_train,2,Cross-Image Synthesis
1783,multi_train,3,Cross-Image Synthesis
1784,multi_train,3,Multi-Image Spans
1785,multi_train,3,Multi-Image Spans
1786,multi_train,3,Non-Span
7528,multi_train,2,Multi-Image Spans
7531,multi_train,2,Multi-Image Spans
7532,multi_train,2,Non-Span
7533,multi_train,2,Multi-Image Spans
4683,multi_train,2,Multi-Image Spans
4684,multi_train,2,Non-Span
4685,multi_train,2,Multi-Image Spans
7651,multi_train,3,Non-Span
7652,multi_train,3,Multi-Image Spans
7653,multi_train,3,Multi-Image Spans
1375,multi_train,2,Multi-Image Spans
1376,multi_train,2,Multi-Image Spans
7111,multi_train,3,Multi-Image Spans
7109,multi_train,3,Non-Span
7110,multi_train,3,Multi-Image Spans
3276,multi_train,3,Non-Span
3278,multi_train,3,Multi-Image Spans
3274,multi_train,3,Multi-Image Spans
3269,multi_train,3,Multi-Image Spans
3272,multi_train,3,Multi-Image Spans
3273,multi_train,3,Multi-Image Spans
7667,multi_train,3,Multi-Image Spans
7669,multi_train,3,Cross-Image Synthesis
3758,multi_train,3,Multi-Image Spans
4582,multi_train,2,Multi-Image Spans
3541,multi_train,3,Multi-Image Spans
3533,multi_train,3,Non-Span
3535,multi_train,3,Multi-Image Spans
5627,multi_train,2,Non-Span
3376,multi_train,3,Multi-Image Spans
3377,multi_train,3,Cross-Image Synthesis
3378,multi_train,3,Non-Span
3372,multi_train,3,Non-Span
3373,multi_train,3,Multi-Image Spans
3374,multi_train,3,Cross-Image Synthesis
3375,multi_train,3,Multi-Image Spans
3369,multi_train,3,Cross-Image Synthesis
3370,multi_train,3,Multi-Image Spans
3371,multi_train,3,Non-Span
9121,multi_train,3,Multi-Image Spans
9127,multi_train,3,Non-Span
9123,multi_train,3,Non-Span
9124,multi_train,3,Multi-Image Spans
6624,multi_train,2,Cross-Image Synthesis
6625,multi_train,2,Multi-Image Spans
6626,multi_train,2,Cross-Image Synthesis
6627,multi_train,2,Multi-Image Spans
6628,multi_train,2,Non-Span
7854,multi_train,4,Cross-Image Synthesis
7856,multi_train,4,Multi-Image Spans
765,multi_train,3,Cross-Image Synthesis
767,multi_train,3,Multi-Image Spans
768,multi_train,3,Multi-Image Spans
773,multi_train,3,Multi-Image Spans
769,multi_train,3,Multi-Image Spans
772,multi_train,3,Multi-Image Spans
4771,multi_train,4,Multi-Image Spans
4170,multi_train,2,Non-Span
4171,multi_train,2,Multi-Image Spans
4172,multi_train,2,Multi-Image Spans
1977,multi_train,3,Multi-Image Spans
1978,multi_train,3,Multi-Image Spans
6059,multi_train,3,Non-Span
6061,multi_train,3,Multi-Image Spans
5742,multi_train,3,Multi-Image Spans
5743,multi_train,3,Non-Span
5744,multi_train,3,Cross-Image Synthesis
5745,multi_train,3,Multi-Image Spans
5746,multi_train,3,Non-Span
5747,multi_train,3,Cross-Image Synthesis
5748,multi_train,3,Multi-Image Spans
5749,multi_train,3,Multi-Image Spans
191,multi_train,3,Multi-Image Spans
194,multi_train,3,Non-Span
6621,multi_train,2,Multi-Image Spans
6622,multi_train,2,Non-Span
6959,multi_train,2,Cross-Image Synthesis
6960,multi_train,2,Non-Span
2530,multi_train,3,Cross-Image Synthesis
2532,multi_train,3,Multi-Image Spans
2534,multi_train,3,Cross-Image Synthesis
2523,multi_train,3,Cross-Image Synthesis
2526,multi_train,3,Cross-Image Synthesis
7872,multi_train,2,Multi-Image Spans
7873,multi_train,2,Non-Span
7874,multi_train,2,Non-Span
7875,multi_train,2,Non-Span
7876,multi_train,2,Multi-Image Spans
7807,multi_train,3,Multi-Image Spans
7808,multi_train,3,Non-Span
7809,multi_train,3,Cross-Image Synthesis
7810,multi_train,3,Multi-Image Spans
7811,multi_train,3,Non-Span
8668,multi_train,3,Multi-Image Spans
8670,multi_train,3,Multi-Image Spans
8671,multi_train,3,Non-Span
6674,multi_train,2,Non-Span
6676,multi_train,2,Multi-Image Spans
5660,multi_train,2,Cross-Image Synthesis
5661,multi_train,2,Cross-Image Synthesis
5662,multi_train,2,Non-Span
5663,multi_train,2,Multi-Image Spans
4816,multi_train,3,Multi-Image Spans
4817,multi_train,3,Non-Span
4818,multi_train,3,Multi-Image Spans
4819,multi_train,3,Non-Span
4820,multi_train,3,Cross-Image Synthesis
4821,multi_train,3,Multi-Image Spans
4812,multi_train,3,Cross-Image Synthesis
4813,multi_train,3,Multi-Image Spans
4814,multi_train,3,Non-Span
4815,multi_train,3,Cross-Image Synthesis
7459,multi_train,3,Non-Span
7460,multi_train,3,Multi-Image Spans
7461,multi_train,3,Cross-Image Synthesis
3998,multi_train,4,Cross-Image Synthesis
3999,multi_train,4,Multi-Image Spans
4000,multi_train,4,Cross-Image Synthesis
4795,multi_train,3,Multi-Image Spans
8300,multi_train,2,Multi-Image Spans
8301,multi_train,2,Multi-Image Spans
8302,multi_train,2,Multi-Image Spans
8303,multi_train,2,Non-Span
1191,multi_train,2,Non-Span
1192,multi_train,2,Multi-Image Spans
1193,multi_train,2,Multi-Image Spans
290,multi_train,2,Multi-Image Spans
8035,multi_train,3,Multi-Image Spans
8036,multi_train,3,Multi-Image Spans
8037,multi_train,3,Multi-Image Spans
8038,multi_train,3,Cross-Image Synthesis
6440,multi_train,2,Cross-Image Synthesis
6441,multi_train,2,Multi-Image Spans
6442,multi_train,2,Multi-Image Spans
6443,multi_train,2,Non-Span
8178,multi_train,2,Non-Span
8179,multi_train,2,Multi-Image Spans
8180,multi_train,2,Cross-Image Synthesis
8181,multi_train,2,Multi-Image Spans
8182,multi_train,2,Multi-Image Spans
8183,multi_train,2,Multi-Image Spans
8866,multi_train,3,Non-Span
8867,multi_train,3,Multi-Image Spans
8868,multi_train,3,Non-Span
8870,multi_train,3,Multi-Image Spans
8862,multi_train,3,Multi-Image Spans
8863,multi_train,3,Non-Span
7078,multi_train,3,Multi-Image Spans
7079,multi_train,3,Multi-Image Spans
7080,multi_train,3,Multi-Image Spans
7075,multi_train,3,Cross-Image Synthesis
7077,multi_train,3,Multi-Image Spans
7083,multi_train,3,Multi-Image Spans
161,multi_train,2,Multi-Image Spans
162,multi_train,2,Multi-Image Spans
163,multi_train,2,Multi-Image Spans
164,multi_train,2,Non-Span
3821,multi_train,2,Multi-Image Spans
3822,multi_train,2,Multi-Image Spans
3823,multi_train,2,Non-Span
7643,multi_train,2,Multi-Image Spans
7644,multi_train,2,Non-Span
4502,multi_train,2,Multi-Image Spans
4504,multi_train,2,Multi-Image Spans
8351,multi_train,3,Non-Span
8352,multi_train,3,Multi-Image Spans
8353,multi_train,3,Cross-Image Synthesis
4046,multi_train,4,Non-Span
4047,multi_train,4,Multi-Image Spans
2943,multi_train,3,Non-Span
2944,multi_train,3,Multi-Image Spans
2945,multi_train,3,Multi-Image Spans
2946,multi_train,3,Non-Span
2948,multi_train,3,Cross-Image Synthesis
2952,multi_train,3,Non-Span
2953,multi_train,3,Multi-Image Spans
9003,multi_train,3,Multi-Image Spans
9002,multi_train,3,Non-Span
9004,multi_train,3,Non-Span
9005,multi_train,3,Multi-Image Spans
9008,multi_train,3,Multi-Image Spans
9009,multi_train,3,Multi-Image Spans
7615,multi_train,3,Multi-Image Spans
7617,multi_train,3,Cross-Image Synthesis
3772,multi_train,3,Multi-Image Spans
3774,multi_train,3,Non-Span
3776,multi_train,3,Multi-Image Spans
3777,multi_train,3,Multi-Image Spans
3779,multi_train,3,Multi-Image Spans
3780,multi_train,3,Multi-Image Spans
4494,multi_train,3,Non-Span
4495,multi_train,3,Cross-Image Synthesis
4496,multi_train,3,Multi-Image Spans
1950,multi_train,3,Multi-Image Spans
127,multi_train,4,Multi-Image Spans
124,multi_train,4,Non-Span
2193,multi_train,4,Multi-Image Spans
2194,multi_train,4,Non-Span
8985,multi_train,3,Multi-Image Spans
3454,multi_train,3,Non-Span
3455,multi_train,3,Non-Span
3457,multi_train,3,Multi-Image Spans
3447,multi_train,3,Multi-Image Spans
3449,multi_train,3,Multi-Image Spans
3450,multi_train,3,Non-Span
3451,multi_train,3,Multi-Image Spans
3452,multi_train,3,Multi-Image Spans
4034,multi_train,3,Multi-Image Spans
4036,multi_train,3,Multi-Image Spans
5217,multi_train,2,Cross-Image Synthesis
5219,multi_train,2,Non-Span
5221,multi_train,2,Multi-Image Spans
1998,multi_train,3,Non-Span
2190,multi_train,3,Multi-Image Spans
2192,multi_train,3,Non-Span
5324,multi_train,2,Multi-Image Spans
5325,multi_train,2,Multi-Image Spans
291,multi_train,2,Non-Span
292,multi_train,2,Non-Span
293,multi_train,2,Multi-Image Spans
294,multi_train,2,Multi-Image Spans
4384,multi_train,2,Multi-Image Spans
4385,multi_train,2,Non-Span
4387,multi_train,2,Multi-Image Spans
1187,multi_train,2,Multi-Image Spans
9295,multi_train,3,Multi-Image Spans
9296,multi_train,3,Non-Span
8226,multi_train,3,Multi-Image Spans
8227,multi_train,3,Non-Span
8229,multi_train,3,Multi-Image Spans
2406,multi_train,3,Non-Span
2408,multi_train,3,Multi-Image Spans
2410,multi_train,3,Non-Span
2412,multi_train,3,Cross-Image Synthesis
2414,multi_train,3,Multi-Image Spans
2416,multi_train,3,Multi-Image Spans
4606,multi_train,3,Non-Span
4608,multi_train,3,Multi-Image Spans
4610,multi_train,3,Cross-Image Synthesis
3829,multi_train,2,Multi-Image Spans
3831,multi_train,2,Non-Span
1833,multi_train,4,Cross-Image Synthesis
1834,multi_train,4,Multi-Image Spans
1835,multi_train,4,Non-Span
1836,multi_train,4,Cross-Image Synthesis
1837,multi_train,4,Multi-Image Spans
133,multi_train,3,Multi-Image Spans
4611,multi_train,2,Multi-Image Spans
4612,multi_train,2,Multi-Image Spans
4613,multi_train,2,Multi-Image Spans
1808,multi_train,4,Multi-Image Spans
1809,multi_train,4,Cross-Image Synthesis
1810,multi_train,4,Non-Span
1679,multi_train,3,Non-Span
1680,multi_train,3,Multi-Image Spans
1681,multi_train,3,Non-Span
1682,multi_train,3,Multi-Image Spans
7571,multi_train,3,Non-Span
7572,multi_train,3,Multi-Image Spans
1618,multi_train,2,Cross-Image Synthesis
6805,multi_train,2,Multi-Image Spans
6806,multi_train,2,Non-Span
6807,multi_train,2,Multi-Image Spans
9289,multi_train,3,Cross-Image Synthesis
9290,multi_train,3,Multi-Image Spans
9291,multi_train,3,Non-Span
6258,multi_train,2,Multi-Image Spans
6260,multi_train,2,Multi-Image Spans
4065,multi_train,2,Multi-Image Spans
4066,multi_train,2,Multi-Image Spans
1131,multi_train,2,Non-Span
1132,multi_train,2,Multi-Image Spans
1134,multi_train,2,Multi-Image Spans
7607,multi_train,2,Multi-Image Spans
