question_id,split_name,task_family,tokenization_flags,flag_count
19902,single_train,single,none,1
19901,single_train,single,none,1
92772,single_train,single,abbreviation;hyphen_form;numeric_unit_compact,3
92778,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
92773,single_train,single,none,1
92776,single_train,single,numeric_unit_compact,1
92779,single_train,single,date_time_currency,1
92777,single_train,single,none,1
92775,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
104484,single_train,single,abbreviation;date_time_currency;slash_form,3
104485,single_train,single,abbreviation;date_time_currency;slash_form,3
104487,single_train,single,abbreviation;date_time_currency;slash_form,3
104490,single_train,single,abbreviation;date_time_currency;slash_form,3
104495,single_train,single,abbreviation;date_time_currency;slash_form,3
104489,single_train,single,abbreviation,1
104492,single_train,single,abbreviation,1
104491,single_train,single,abbreviation;date_time_currency;slash_form,3
104494,single_train,single,none,1
104488,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
104493,single_train,single,abbreviation;date_time_currency;slash_form,3
104486,single_train,single,abbreviation,1
31906,single_train,single,none,1
31904,single_train,single,none,1
31913,single_train,single,none,1
31908,single_train,single,abbreviation;date_time_currency;slash_form,3
31903,single_train,single,abbreviation;date_time_currency;slash_form,3
31905,single_train,single,date_time_currency;slash_form,2
31909,single_train,single,none,1
31907,single_train,single,none,1
154955,single_train,single,none,1
154952,single_train,single,none,1
154954,single_train,single,none,1
154957,single_train,single,none,1
154958,single_train,single,none,1
25482,single_train,single,abbreviation;date_time_currency;slash_form,3
25486,single_train,single,abbreviation;date_time_currency,2
25485,single_train,single,slash_form,1
25489,single_train,single,none,1
25483,single_train,single,slash_form,1
25484,single_train,single,none,1
25480,single_train,single,none,1
25487,single_train,single,abbreviation;date_time_currency,2
25488,single_train,single,none,1
10513,single_train,single,none,1
10514,single_train,single,none,1
10519,single_train,single,hyphen_form,1
10520,single_train,single,none,1
10517,single_train,single,numeric_unit_compact;slash_form,2
10515,single_train,single,none,1
10516,single_train,single,none,1
10518,single_train,single,none,1
93921,single_train,single,abbreviation;hyphen_form,2
93922,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
93919,single_train,single,abbreviation;hyphen_form,2
93918,single_train,single,date_time_currency;slash_form,2
93920,single_train,single,date_time_currency;slash_form,2
93924,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
146886,single_train,single,none,1
146884,single_train,single,date_time_currency;slash_form,2
146888,single_train,single,none,1
146883,single_train,single,none,1
146885,single_train,single,none,1
146879,single_train,single,none,1
146880,single_train,single,date_time_currency,1
146887,single_train,single,date_time_currency;slash_form,2
146882,single_train,single,none,1
146881,single_train,single,date_time_currency,1
128120,single_train,single,none,1
128123,single_train,single,none,1
160028,single_train,single,none,1
160030,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
160025,single_train,single,date_time_currency;slash_form,2
160029,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
160027,single_train,single,date_time_currency;slash_form,2
160026,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
125940,single_train,single,date_time_currency;slash_form,2
125941,single_train,single,none,1
125942,single_train,single,none,1
125944,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
125936,single_train,single,none,1
125938,single_train,single,none,1
125943,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
125939,single_train,single,date_time_currency;slash_form,2
125946,single_train,single,none,1
110976,single_train,single,none,1
110975,single_train,single,none,1
110969,single_train,single,none,1
110970,single_train,single,none,1
110974,single_train,single,none,1
110980,single_train,single,none,1
110972,single_train,single,none,1
102448,single_train,single,abbreviation;hyphen_form,2
102447,single_train,single,abbreviation;hyphen_form,2
102449,single_train,single,none,1
102450,single_train,single,date_time_currency;hyphen_form;slash_form,3
21665,single_train,single,date_time_currency;hyphen_form;slash_form,3
21668,single_train,single,date_time_currency;hyphen_form;slash_form,3
21670,single_train,single,date_time_currency;hyphen_form;slash_form,3
21667,single_train,single,date_time_currency;slash_form,2
21669,single_train,single,date_time_currency;hyphen_form;slash_form,3
21671,single_train,single,date_time_currency;slash_form,2
21675,single_train,single,none,1
21664,single_train,single,date_time_currency;slash_form,2
21666,single_train,single,date_time_currency;hyphen_form;slash_form,3
131832,single_train,single,none,1
131834,single_train,single,none,1
131826,single_train,single,none,1
131830,single_train,single,none,1
131833,single_train,single,none,1
78338,single_train,single,none,1
78334,single_train,single,none,1
78333,single_train,single,none,1
78331,single_train,single,none,1
78335,single_train,single,date_time_currency,1
78332,single_train,single,none,1
78329,single_train,single,none,1
78328,single_train,single,none,1
78330,single_train,single,slash_form,1
78337,single_train,single,date_time_currency,1
156762,single_train,single,none,1
156763,single_train,single,none,1
156765,single_train,single,none,1
156761,single_train,single,none,1
156759,single_train,single,none,1
156764,single_train,single,none,1
156768,single_train,single,none,1
102224,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
102218,single_train,single,none,1
102217,single_train,single,none,1
102223,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
102216,single_train,single,none,1
102225,single_train,single,date_time_currency;hyphen_form;slash_form,3
102222,single_train,single,none,1
103405,single_train,single,date_time_currency;slash_form,2
103402,single_train,single,none,1
103400,single_train,single,none,1
103406,single_train,single,none,1
103403,single_train,single,abbreviation;hyphen_form,2
103401,single_train,single,date_time_currency;slash_form,2
103399,single_train,single,abbreviation;hyphen_form,2
103398,single_train,single,none,1
103404,single_train,single,date_time_currency;slash_form,2
103408,single_train,single,none,1
81730,single_train,single,date_time_currency;slash_form,2
81738,single_train,single,none,1
81735,single_train,single,none,1
81737,single_train,single,none,1
81733,single_train,single,slash_form,1
81739,single_train,single,slash_form,1
81736,single_train,single,none,1
81732,single_train,single,slash_form,1
81740,single_train,single,slash_form,1
81734,single_train,single,date_time_currency;slash_form,2
81731,single_train,single,none,1
146894,single_train,single,none,1
146897,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
146898,single_train,single,none,1
146895,single_train,single,date_time_currency;slash_form,2
146896,single_train,single,none,1
102278,single_train,single,none,1
102281,single_train,single,none,1
160947,single_train,single,none,1
160945,single_train,single,none,1
160946,single_train,single,none,1
160948,single_train,single,none,1
160943,single_train,single,none,1
160942,single_train,single,none,1
160944,single_train,single,none,1
21975,single_train,single,none,1
21981,single_train,single,abbreviation;date_time_currency,2
21984,single_train,single,none,1
21976,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact,4
21977,single_train,single,abbreviation;date_time_currency,2
21980,single_train,single,abbreviation;date_time_currency,2
21978,single_train,single,abbreviation;date_time_currency,2
21979,single_train,single,abbreviation;date_time_currency,2
127968,single_train,single,none,1
127969,single_train,single,none,1
127970,single_train,single,none,1
127973,single_train,single,none,1
96748,single_train,single,abbreviation;hyphen_form,2
96752,single_train,single,date_time_currency;slash_form,2
96753,single_train,single,date_time_currency,1
96751,single_train,single,none,1
42578,single_train,single,hyphen_form,1
42580,single_train,single,none,1
42581,single_train,single,none,1
42585,single_train,single,hyphen_form,1
42583,single_train,single,none,1
42579,single_train,single,date_time_currency,1
42577,single_train,single,none,1
42586,single_train,single,none,1
42582,single_train,single,hyphen_form,1
42584,single_train,single,none,1
111568,single_train,single,none,1
111573,single_train,single,none,1
111570,single_train,single,none,1
111569,single_train,single,abbreviation;hyphen_form,2
111567,single_train,single,none,1
111571,single_train,single,none,1
69857,single_train,single,none,1
69860,single_train,single,none,1
69862,single_train,single,none,1
69856,single_train,single,none,1
69854,single_train,single,slash_form,1
69855,single_train,single,none,1
69861,single_train,single,slash_form,1
68472,single_train,single,none,1
68473,single_train,single,none,1
68470,single_train,single,none,1
68468,single_train,single,date_time_currency;slash_form,2
68471,single_train,single,slash_form,1
68477,single_train,single,slash_form,1
68469,single_train,single,none,1
68479,single_train,single,none,1
68475,single_train,single,date_time_currency;slash_form,2
68474,single_train,single,date_time_currency;slash_form,2
24717,single_train,single,none,1
24718,single_train,single,none,1
24719,single_train,single,none,1
24716,single_train,single,none,1
24715,single_train,single,hyphen_form,1
107716,single_train,single,none,1
107713,single_train,single,none,1
107715,single_train,single,none,1
107718,single_train,single,none,1
107714,single_train,single,none,1
107720,single_train,single,none,1
89404,single_train,single,none,1
