question_id,split_name,task_family,answer_tokens,short_answer_le_3_tokens
163629,single_train,single,1,True
6941,single_train,single,1,True
6938,single_train,single,3,True
6945,single_train,single,1,True
6934,single_train,single,1,True
6940,single_train,single,8,False
6939,single_train,single,1,True
6944,single_train,single,10,False
6935,single_train,single,6,False
6936,single_train,single,140,False
6937,single_train,single,1,True
15122,single_train,single,1,True
15111,single_train,single,1,True
15119,single_train,single,1,True
15116,single_train,single,1,True
15114,single_train,single,1,True
15112,single_train,single,1,True
15118,single_train,single,1,True
15115,single_train,single,7,False
15120,single_train,single,2,True
15121,single_train,single,9,False
15113,single_train,single,3,True
124247,single_train,single,33,False
124242,single_train,single,3,True
124243,single_train,single,8,False
124246,single_train,single,3,True
124245,single_train,single,3,True
124241,single_train,single,2,True
124248,single_train,single,3,True
124244,single_train,single,1,True
35030,single_train,single,1,True
35029,single_train,single,2,True
35033,single_train,single,11,False
35031,single_train,single,21,False
35027,single_train,single,1,True
35032,single_train,single,1,True
35028,single_train,single,2,True
17888,single_train,single,18,False
17887,single_train,single,4,False
17886,single_train,single,5,False
102957,single_train,single,5,False
102960,single_train,single,8,False
102963,single_train,single,1,True
102959,single_train,single,1,True
102962,single_train,single,16,False
102954,single_train,single,2,True
102953,single_train,single,5,False
119484,single_train,single,3,True
119487,single_train,single,2,True
119486,single_train,single,8,False
119488,single_train,single,46,False
119483,single_train,single,38,False
119485,single_train,single,1,True
31295,single_train,single,2,True
31292,single_train,single,1,True
31291,single_train,single,14,False
31294,single_train,single,4,False
31293,single_train,single,17,False
119607,single_train,single,58,False
119606,single_train,single,6,False
119608,single_train,single,9,False
119609,single_train,single,1,True
119610,single_train,single,45,False
143752,single_train,single,1,True
143754,single_train,single,4,False
143746,single_train,single,2,True
143755,single_train,single,3,True
143750,single_train,single,12,False
143747,single_train,single,2,True
143756,single_train,single,1,True
143753,single_train,single,1,True
143751,single_train,single,9,False
43653,single_train,single,7,False
43651,single_train,single,1,True
43650,single_train,single,11,False
43647,single_train,single,6,False
43649,single_train,single,1,True
43645,single_train,single,3,True
43654,single_train,single,17,False
43648,single_train,single,1,True
43646,single_train,single,7,False
42290,single_train,single,1,True
42292,single_train,single,2,True
42296,single_train,single,11,False
42297,single_train,single,1,True
42294,single_train,single,2,True
42293,single_train,single,1,True
42291,single_train,single,2,True
158100,single_train,single,8,False
158105,single_train,single,14,False
158106,single_train,single,1,True
158108,single_train,single,7,False
158101,single_train,single,2,True
158109,single_train,single,11,False
158107,single_train,single,5,False
158104,single_train,single,6,False
109043,single_train,single,10,False
109044,single_train,single,13,False
109041,single_train,single,83,False
109045,single_train,single,1,True
109042,single_train,single,1,True
153378,single_train,single,1,True
153377,single_train,single,2,True
153366,single_train,single,7,False
153376,single_train,single,1,True
153371,single_train,single,1,True
153372,single_train,single,1,True
153368,single_train,single,2,True
153365,single_train,single,2,True
153367,single_train,single,1,True
153375,single_train,single,1,True
153373,single_train,single,2,True
153374,single_train,single,5,False
153369,single_train,single,1,True
153370,single_train,single,5,False
153364,single_train,single,1,True
125691,single_train,single,26,False
125692,single_train,single,1,True
81853,single_train,single,1,True
81854,single_train,single,2,True
81851,single_train,single,2,True
81858,single_train,single,2,True
81859,single_train,single,1,True
81850,single_train,single,1,True
81857,single_train,single,2,True
81171,single_train,single,1,True
81170,single_train,single,5,False
81168,single_train,single,1,True
81172,single_train,single,4,False
81169,single_train,single,13,False
81167,single_train,single,10,False
81165,single_train,single,25,False
67590,single_train,single,4,False
67591,single_train,single,14,False
67594,single_train,single,7,False
67593,single_train,single,2,True
67595,single_train,single,1,True
67592,single_train,single,1,True
67589,single_train,single,2,True
12096,single_train,single,1,True
12097,single_train,single,2,True
12099,single_train,single,3,True
12098,single_train,single,12,False
12100,single_train,single,41,False
12093,single_train,single,1,True
12102,single_train,single,1,True
12103,single_train,single,1,True
12101,single_train,single,1,True
12094,single_train,single,2,True
12095,single_train,single,29,False
16715,single_train,single,1,True
16716,single_train,single,5,False
16712,single_train,single,1,True
16711,single_train,single,2,True
16714,single_train,single,2,True
16710,single_train,single,2,True
16709,single_train,single,1,True
16719,single_train,single,1,True
81252,single_train,single,1,True
81246,single_train,single,2,True
81248,single_train,single,1,True
81247,single_train,single,2,True
107142,single_train,single,1,True
107144,single_train,single,1,True
107146,single_train,single,3,True
107148,single_train,single,2,True
107147,single_train,single,1,True
107141,single_train,single,5,False
107145,single_train,single,2,True
107149,single_train,single,2,True
107151,single_train,single,1,True
107143,single_train,single,10,False
24671,single_train,single,2,True
24670,single_train,single,2,True
24673,single_train,single,2,True
24677,single_train,single,1,True
24674,single_train,single,6,False
24678,single_train,single,8,False
24680,single_train,single,1,True
24679,single_train,single,2,True
24676,single_train,single,2,True
24669,single_train,single,2,True
24672,single_train,single,1,True
24675,single_train,single,1,True
163983,single_train,single,2,True
163982,single_train,single,6,False
163979,single_train,single,4,False
163980,single_train,single,1,True
163984,single_train,single,6,False
163981,single_train,single,5,False
77199,single_train,single,6,False
77201,single_train,single,13,False
77202,single_train,single,1,True
77206,single_train,single,1,True
77200,single_train,single,4,False
156320,single_train,single,1,True
156321,single_train,single,4,False
156317,single_train,single,4,False
156322,single_train,single,1,True
156315,single_train,single,1,True
156319,single_train,single,2,True
156318,single_train,single,1,True
66838,single_train,single,2,True
66847,single_train,single,1,True
66837,single_train,single,2,True
66840,single_train,single,1,True
66845,single_train,single,2,True
66841,single_train,single,4,False
66842,single_train,single,7,False
66843,single_train,single,1,True
66839,single_train,single,17,False
11035,single_train,single,2,True
11042,single_train,single,1,True
11036,single_train,single,3,True
11038,single_train,single,1,True
11041,single_train,single,3,True
11034,single_train,single,2,True
11037,single_train,single,5,False
93741,single_train,single,11,False
93737,single_train,single,3,True
93740,single_train,single,1,True
93733,single_train,single,2,True
93732,single_train,single,7,False
93734,single_train,single,2,True
93736,single_train,single,3,True
93738,single_train,single,3,True
28452,single_train,single,38,False
28457,single_train,single,1,True
28450,single_train,single,1,True
28454,single_train,single,9,False
28449,single_train,single,6,False
28451,single_train,single,1,True
28453,single_train,single,1,True
28447,single_train,single,8,False
12497,single_train,single,4,False
12500,single_train,single,7,False
12502,single_train,single,10,False
12503,single_train,single,1,True
12496,single_train,single,2,True
12498,single_train,single,26,False
12499,single_train,single,1,True
74586,single_train,single,2,True
74582,single_train,single,2,True
74585,single_train,single,1,True
74583,single_train,single,1,True
74587,single_train,single,1,True
74584,single_train,single,2,True
150633,single_train,single,2,True
150634,single_train,single,1,True
150629,single_train,single,1,True
150640,single_train,single,1,True
150630,single_train,single,2,True
150635,single_train,single,3,True
