question_id,split_name,task_family,question_type,reasoning_mode
117925,single_train,single,which,lookup
117924,single_train,single,which,reasoning
117923,single_train,single,which,lookup
75585,single_train,single,which,reasoning
75586,single_train,single,how_many,reasoning
75588,single_train,single,list,lookup
75589,single_train,single,which,lookup
75590,single_train,single,how_many,reasoning
113504,single_train,single,how_many,reasoning
113495,single_train,single,compare,reasoning
113498,single_train,single,which,lookup
113497,single_train,single,how_many,reasoning
41250,single_train,single,how_many,reasoning
41253,single_train,single,other,reasoning
64398,single_train,single,other,lookup
64390,single_train,single,how_many,reasoning
64388,single_train,single,how_many,lookup
7992,single_train,single,how_many,reasoning
7985,single_train,single,how_many,reasoning
7989,single_train,single,how_many,reasoning
7983,single_train,single,count,reasoning
7987,single_train,single,how_many,lookup
4352,single_train,single,how_many,reasoning
4343,single_train,single,which,lookup
4348,single_train,single,which,reasoning
4345,single_train,single,how_many,reasoning
54274,single_train,single,how_many,reasoning
54267,single_train,single,which,lookup
54266,single_train,single,which,lookup
134214,single_train,single,which,lookup
134210,single_train,single,how_many,lookup
134212,single_train,single,how_many,reasoning
3047,single_train,single,how_many,reasoning
3045,single_train,single,how_many,lookup
49029,single_train,single,how_many,lookup
49028,single_train,single,which,lookup
83117,single_train,single,how_many,lookup
83123,single_train,single,how_many,reasoning
83114,single_train,single,how_many,lookup
83116,single_train,single,compare,reasoning
83119,single_train,single,how_many,reasoning
83121,single_train,single,what,lookup
110622,single_train,single,how_many,reasoning
110626,single_train,single,how_many,reasoning
110624,single_train,single,list,lookup
53729,single_train,single,which,lookup
53735,single_train,single,how_many,reasoning
53730,single_train,single,other,lookup
53734,single_train,single,count,reasoning
53736,single_train,single,how_many,reasoning
53728,single_train,single,which,lookup
46818,single_train,single,list,reasoning
46816,single_train,single,how_many,lookup
134961,single_train,single,how_many,reasoning
134957,single_train,single,compare,reasoning
96366,single_train,single,how_many,reasoning
8922,single_train,single,how_many,reasoning
125258,single_train,single,how_many,reasoning
157324,single_train,single,how_many,reasoning
248,single_train,single,how_many,reasoning
256,single_train,single,how_many,reasoning
252,single_train,single,how_many,reasoning
70052,single_train,single,how_many,reasoning
119063,single_train,single,how_many,reasoning
28518,single_train,single,how_many,reasoning
28521,single_train,single,how_many,reasoning
67101,single_train,single,how_many,reasoning
67104,single_train,single,how_many,reasoning
160442,single_train,single,how_many,reasoning
160444,single_train,single,how_many,reasoning
160438,single_train,single,how_many,reasoning
113172,single_train,single,how_many,reasoning
113176,single_train,single,how_many,reasoning
51793,single_train,single,how_many,reasoning
108087,single_train,single,how_many,reasoning
108090,single_train,single,how_many,reasoning
118977,single_train,single,how_many,reasoning
10697,single_train,single,how_many,reasoning
10705,single_train,single,how_many,reasoning
43243,single_train,single,how_many,reasoning
43247,single_train,single,how_many,reasoning
126656,single_train,single,how_many,reasoning
126660,single_train,single,how_many,reasoning
106944,single_train,single,how_many,reasoning
106940,single_train,single,how_many,reasoning
143918,single_train,single,how_many,reasoning
143922,single_train,single,how_many,reasoning
33574,single_train,single,how_many,reasoning
33578,single_train,single,when,reasoning
44106,single_train,single,how_many,reasoning
44102,single_train,single,how_many,reasoning
90883,single_train,single,how_many,reasoning
90885,single_train,single,how_many,reasoning
41554,single_train,single,how_many,reasoning
41560,single_train,single,how_many,reasoning
30937,single_train,single,when,reasoning
49518,single_train,single,how_many,reasoning
152611,single_train,single,how_many,reasoning
152615,single_train,single,how_many,reasoning
131283,single_train,single,how_many,reasoning
131280,single_train,single,how_many,reasoning
131286,single_train,single,how_many,reasoning
109851,single_train,single,how_many,reasoning
109855,single_train,single,how_many,reasoning
109847,single_train,single,how_many,reasoning
52774,single_train,single,how_many,reasoning
52773,single_train,single,how_many,reasoning
115277,single_train,single,how_many,reasoning
115278,single_train,single,how_many,reasoning
38776,single_train,single,how_many,reasoning
38780,single_train,single,how_many,reasoning
38773,single_train,single,how_many,reasoning
94578,single_train,single,how_many,reasoning
165103,single_train,single,how_many,reasoning
56721,single_train,single,how_many,reasoning
56719,single_train,single,how_many,reasoning
56720,single_train,single,how_many,reasoning
9510,single_train,single,how_many,reasoning
9503,single_train,single,how_many,reasoning
9506,single_train,single,how_many,reasoning
87691,single_train,single,how_many,reasoning
87692,single_train,single,how_many,reasoning
87693,single_train,single,how_many,reasoning
27243,single_train,single,how_many,reasoning
27240,single_train,single,how_many,reasoning
82218,single_train,single,how_many,reasoning
82221,single_train,single,how_many,reasoning
82224,single_train,single,how_many,reasoning
62796,single_train,single,how_many,reasoning
62793,single_train,single,how_many,reasoning
60961,single_train,single,count,reasoning
27173,single_train,single,how_many,reasoning
166443,single_train,single,how_many,reasoning
126668,single_train,single,how_many,reasoning
126671,single_train,single,how_many,reasoning
56449,single_train,single,count,reasoning
56450,single_train,single,how_many,reasoning
6142,single_train,single,how_many,reasoning
6138,single_train,single,how_many,reasoning
60137,single_train,single,how_many,reasoning
60139,single_train,single,how_many,reasoning
73318,single_train,single,how_many,reasoning
73311,single_train,single,how_many,reasoning
70258,single_train,single,how_many,reasoning
129395,single_train,single,how_many,reasoning
129391,single_train,single,how_many,reasoning
105742,single_train,single,how_many,reasoning
109581,single_train,single,how_many,reasoning
109585,single_train,single,how_many,reasoning
29547,single_train,single,how_many,reasoning
29550,single_train,single,how_many,reasoning
61512,single_train,single,how_many,reasoning
61511,single_train,single,how_many,reasoning
10007,single_train,single,how_many,reasoning
10009,single_train,single,how_many,reasoning
10013,single_train,single,how_many,reasoning
48133,single_train,single,count,reasoning
44535,single_train,single,how_many,reasoning
44542,single_train,single,how_many,reasoning
44539,single_train,single,how_many,reasoning
107710,single_train,single,how_many,reasoning
107707,single_train,single,how_many,reasoning
161029,single_train,single,how_many,reasoning
57076,single_train,single,how_many,reasoning
69479,single_train,single,how_many,reasoning
69485,single_train,single,how_many,reasoning
122917,single_train,single,how_many,reasoning
7235,single_train,single,how_many,reasoning
52060,single_train,single,how_many,reasoning
114445,single_train,single,how_many,reasoning
114449,single_train,single,compare,reasoning
81727,single_train,single,which,reasoning
40209,single_train,single,how_many,reasoning
40206,single_train,single,how_many,reasoning
125047,single_train,single,how_many,reasoning
145536,single_train,single,how_many,reasoning
145529,single_train,single,how_many,reasoning
145533,single_train,single,how_many,reasoning
15517,single_train,single,how_many,reasoning
15521,single_train,single,how_many,reasoning
41974,single_train,single,how_many,reasoning
67898,single_train,single,how_many,reasoning
67894,single_train,single,how_many,reasoning
67890,single_train,single,how_many,reasoning
59781,single_train,single,count,reasoning
59783,single_train,single,how_many,reasoning
59782,single_train,single,how_many,reasoning
46057,single_train,single,how_many,reasoning
46060,single_train,single,how_many,reasoning
60529,single_train,single,count,reasoning
119464,single_train,single,how_many,reasoning
82285,single_train,single,how_many,reasoning
82289,single_train,single,how_many,reasoning
82293,single_train,single,how_many,reasoning
82296,single_train,single,how_many,reasoning
58973,single_train,single,what,reasoning
58975,single_train,single,how_many,reasoning
71596,single_train,single,which,reasoning
71593,single_train,single,how_many,reasoning
71600,single_train,single,how_many,reasoning
109396,single_train,single,how_many,reasoning
145518,single_train,single,how_many,reasoning
145514,single_train,single,how_many,reasoning
36773,single_train,single,how_many,reasoning
36777,single_train,single,how_many,reasoning
36781,single_train,single,how_many,reasoning
